geoid,Tract,Tract Number,Neighborhood,Location,Latitude,Longitude
06037430721,"Census Tract 4307.21, Los Angeles County, California",430721,Arcadia,"(34.137955, -118.0428805)",34.137955,-118.0428805
06037430723,"Census Tract 4307.23, Los Angeles County, California",430723,Arcadia,"(34.1299445, -118.058709)",34.1299445,-118.058709
06037430724,"Census Tract 4307.24, Los Angeles County, California",430724,Arcadia,"(34.126758, -118.058631)",34.126758,-118.058631
06037430801,"Census Tract 4308.01, Los Angeles County, California",430801,Arcadia,"(34.1375775, -118.0259295)",34.1375775,-118.0259295
06037430802,"Census Tract 4308.02, Los Angeles County, California",430802,Arcadia,"(34.126444, -118.020276)",34.126444,-118.020276
06037430803,"Census Tract 4308.03, Los Angeles County, California",430803,Arcadia,"(34.114675, -118.020923)",34.114675,-118.020923
06037430901,"Census Tract 4309.01, Los Angeles County, California",430901,Monrovia,"(34.1406955, -118.01286)",34.1406955,-118.01286
06037430902,"Census Tract 4309.02, Los Angeles County, California",430902,Monrovia,"(34.1364995, -118.0127975)",34.1364995,-118.0127975
06037431001,"Census Tract 4310.01, Los Angeles County, California",431001,Monrovia,"(34.148164, -118.0057195)",34.148164,-118.0057195
06037431002,"Census Tract 4310.02, Los Angeles County, California",431002,Monrovia,"(34.1455095, -117.983079)",34.1455095,-117.983079
06037431100,"Census Tract 4311, Los Angeles County, California",431100,Monrovia,"(34.1351215, -117.9958)",34.1351215,-117.9958
06037431200,"Census Tract 4312, Los Angeles County, California",431200,Mayflower Village,"(34.124229, -117.9953005)",34.124229,-117.9953005
06037431300,"Census Tract 4313, Los Angeles County, California",431300,Mayflower Village,"(34.1248395, -118.007363)",34.1248395,-118.007363
06037431400,"Census Tract 4314, Los Angeles County, California",431400,Mayflower Village,"(34.111617, -118.0087095)",34.111617,-118.0087095
06037431501,"Census Tract 4315.01, Los Angeles County, California",431501,Temple City,"(34.0998655, -118.033)",34.0998655,-118.033
06037431502,"Census Tract 4315.02, Los Angeles County, California",431502,Arcadia,"(34.1022305, -118.0190775)",34.1022305,-118.0190775
06037431600,"Census Tract 4316, Los Angeles County, California",431600,Arcadia,"(34.109675, -118.04223)",34.109675,-118.04223
06037431700,"Census Tract 4317, Los Angeles County, California",431700,Arcadia,"(34.121786, -118.0430065)",34.121786,-118.0430065
06037431800,"Census Tract 4318, Los Angeles County, California",431800,East San Gabriel,"(34.1196565, -118.060933)",34.1196565,-118.060933
06037431900,"Census Tract 4319, Los Angeles County, California",431900,Temple City,"(34.1103835, -118.0601525)",34.1103835,-118.0601525
06037432000,"Census Tract 4320, Los Angeles County, California",432000,Temple City,"(34.1021645, -118.05255)",34.1021645,-118.05255
06037432101,"Census Tract 4321.01, Los Angeles County, California",432101,Temple City,"(34.095852, -118.0428825)",34.095852,-118.0428825
06037432102,"Census Tract 4321.02, Los Angeles County, California",432102,Temple City,"(34.0920835, -118.0583895)",34.0920835,-118.0583895
06037432201,"Census Tract 4322.01, Los Angeles County, California",432201,Rosemead,"(34.0877335, -118.0829205)",34.0877335,-118.0829205
06037432202,"Census Tract 4322.02, Los Angeles County, California",432202,Rosemead,"(34.087255, -118.072769)",34.087255,-118.072769
06037432300,"Census Tract 4323, Los Angeles County, California",432300,El Monte,"(34.08602, -118.0440085)",34.08602,-118.0440085
06037432401,"Census Tract 4324.01, Los Angeles County, California",432401,El Monte,"(34.090727, -118.0227495)",34.090727,-118.0227495
06037432402,"Census Tract 4324.02, Los Angeles County, California",432402,El Monte,"(34.0855885, -118.027564)",34.0855885,-118.027564
06037432500,"Census Tract 4325, Los Angeles County, California",432500,El Monte,"(34.095687, -118.006679)",34.095687,-118.006679
06037432601,"Census Tract 4326.01, Los Angeles County, California",432601,El Monte,"(34.082497, -118.014655)",34.082497,-118.014655
06037432602,"Census Tract 4326.02, Los Angeles County, California",432602,El Monte,"(34.081728, -118.005815)",34.081728,-118.005815
06037432700,"Census Tract 4327, Los Angeles County, California",432700,El Monte,"(34.0757515, -118.034977)",34.0757515,-118.034977
06037432801,"Census Tract 4328.01, Los Angeles County, California",432801,El Monte,"(34.077308, -118.0459705)",34.077308,-118.0459705
06037432802,"Census Tract 4328.02, Los Angeles County, California",432802,El Monte,"(34.07872, -118.0526435)",34.07872,-118.0526435
06037432901,"Census Tract 4329.01, Los Angeles County, California",432901,Rosemead,"(34.076691, -118.071417)",34.076691,-118.071417
06037432902,"Census Tract 4329.02, Los Angeles County, California",432902,Rosemead,"(34.0795, -118.06021)",34.0795,-118.06021
06037433101,"Census Tract 4331.01, Los Angeles County, California",433101,El Monte,"(34.0677255, -118.0599025)",34.0677255,-118.0599025
06037433102,"Census Tract 4331.02, Los Angeles County, California",433102,El Monte,"(34.0656045, -118.059547)",34.0656045,-118.059547
06037433200,"Census Tract 4332, Los Angeles County, California",433200,El Monte,"(34.0683885, -118.035671)",34.0683885,-118.035671
06037433302,"Census Tract 4333.02, Los Angeles County, California",433302,El Monte,"(34.062295, -118.0160455)",34.062295,-118.0160455
06037433304,"Census Tract 4333.04, Los Angeles County, California",433304,El Monte,"(34.07061, -118.020361)",34.07061,-118.020361
06037433305,"Census Tract 4333.05, Los Angeles County, California",433305,El Monte,"(34.0700755, -118.0125525)",34.0700755,-118.0125525
06037433306,"Census Tract 4333.06, Los Angeles County, California",433306,El Monte,"(34.0706755, -118.0077885)",34.0706755,-118.0077885
06037433307,"Census Tract 4333.07, Los Angeles County, California",433307,El Monte,"(34.0703895, -118.0062695)",34.0703895,-118.0062695
06037433401,"Census Tract 4334.01, Los Angeles County, California",433401,El Monte,"(34.0594255, -118.0425465)",34.0594255,-118.0425465
06037433402,"Census Tract 4334.02, Los Angeles County, California",433402,El Monte,"(34.0594235, -118.034921)",34.0594235,-118.034921
06037433403,"Census Tract 4334.03, Los Angeles County, California",433403,El Monte,"(34.0624165, -118.025695)",34.0624165,-118.025695
06037433501,"Census Tract 4335.01, Los Angeles County, California",433501,South El Monte,"(34.057252, -118.066095)",34.057252,-118.066095
06037433503,"Census Tract 4335.03, Los Angeles County, California",433503,South El Monte,"(34.0554575, -118.0490075)",34.0554575,-118.0490075
06037433504,"Census Tract 4335.04, Los Angeles County, California",433504,South El Monte,"(34.0572675, -118.0534915)",34.0572675,-118.0534915
06037433601,"Census Tract 4336.01, Los Angeles County, California",433601,Rosemead,"(34.0674675, -118.0749165)",34.0674675,-118.0749165
06037433602,"Census Tract 4336.02, Los Angeles County, California",433602,South San Gabriel,"(34.057426, -118.0747145)",34.057426,-118.0747145
06037433700,"Census Tract 4337, Los Angeles County, California",433700,South El Monte,"(34.045791, -118.058566)",34.045791,-118.058566
06037433801,"Census Tract 4338.01, Los Angeles County, California",433801,South El Monte,"(34.0483455, -118.0364625)",34.0483455,-118.0364625
06037433802,"Census Tract 4338.02, Los Angeles County, California",433802,Whittier Narrows,"(34.032494, -118.0598455)",34.032494,-118.0598455
06037433901,"Census Tract 4339.01, Los Angeles County, California",433901,El Monte,"(34.058593, -118.019927)",34.058593,-118.019927
06037433902,"Census Tract 4339.02, Los Angeles County, California",433902,El Monte,"(34.0521205, -118.0255815)",34.0521205,-118.0255815
06037434001,"Census Tract 4340.01, Los Angeles County, California",434001,El Monte,"(34.051401, -118.014185)",34.051401,-118.014185
06037434003,"Census Tract 4340.03, Los Angeles County, California",434003,El Monte,"(34.0462105, -118.022669)",34.0462105,-118.022669
06037434004,"Census Tract 4340.04, Los Angeles County, California",434004,South El Monte,"(34.040226, -118.0317375)",34.040226,-118.0317375
06037460000,"Census Tract 4600, Los Angeles County, California",460000,Pasadena,"(34.1774565, -118.0830185)",34.1774565,-118.0830185
06037460100,"Census Tract 4601, Los Angeles County, California",460100,Altadena,"(34.1912975, -118.1110615)",34.1912975,-118.1110615
06037460200,"Census Tract 4602, Los Angeles County, California",460200,Altadena,"(34.2009205, -118.136652)",34.2009205,-118.136652
06037460301,"Census Tract 4603.01, Los Angeles County, California",460301,Altadena,"(34.2073225, -118.1562895)",34.2073225,-118.1562895
06037460401,"Census Tract 4604.01, Los Angeles County, California",460401,Pasadena,"(34.217813, -118.1788775)",34.217813,-118.1788775
06037460501,"Census Tract 4605.01, Los Angeles County, California",460501,La Canada Flintridge,"(34.2156925, -118.1897915)",34.2156925,-118.1897915
06037460502,"Census Tract 4605.02, Los Angeles County, California",460502,La Canada Flintridge,"(34.2051075, -118.1950465)",34.2051075,-118.1950465
06037460600,"Census Tract 4606, Los Angeles County, California",460600,La Canada Flintridge,"(34.2261145, -118.2193885)",34.2261145,-118.2193885
06037460700,"Census Tract 4607, Los Angeles County, California",460700,La Canada Flintridge,"(34.1946605, -118.196153)",34.1946605,-118.196153
06037460800,"Census Tract 4608, Los Angeles County, California",460800,Pasadena,"(34.163146, -118.1778035)",34.163146,-118.1778035
06037460900,"Census Tract 4609, Los Angeles County, California",460900,Pasadena,"(34.176907, -118.162811)",34.176907,-118.162811
06037461000,"Census Tract 4610, Los Angeles County, California",461000,Altadena,"(34.187722, -118.1609895)",34.187722,-118.1609895
06037461100,"Census Tract 4611, Los Angeles County, California",461100,Altadena,"(34.1845865, -118.141115)",34.1845865,-118.141115
06037461200,"Census Tract 4612, Los Angeles County, California",461200,Altadena,"(34.1801065, -118.113418)",34.1801065,-118.113418
06037461300,"Census Tract 4613, Los Angeles County, California",461300,Altadena,"(34.1738235, -118.113483)",34.1738235,-118.113483
06037461400,"Census Tract 4614, Los Angeles County, California",461400,Pasadena,"(34.1727525, -118.124329)",34.1727525,-118.124329
06037461501,"Census Tract 4615.01, Los Angeles County, California",461501,Pasadena,"(34.1751325, -118.136805)",34.1751325,-118.136805
06037461502,"Census Tract 4615.02, Los Angeles County, California",461502,Pasadena,"(34.175203, -118.146197)",34.175203,-118.146197
06037461600,"Census Tract 4616, Los Angeles County, California",461600,Pasadena,"(34.161608, -118.1571605)",34.161608,-118.1571605
06037461700,"Census Tract 4617, Los Angeles County, California",461700,Pasadena,"(34.160159, -118.162866)",34.160159,-118.162866
06037461901,"Census Tract 4619.01, Los Angeles County, California",461901,Pasadena,"(34.1537915, -118.149329)",34.1537915,-118.149329
06037461902,"Census Tract 4619.02, Los Angeles County, California",461902,Pasadena,"(34.148899, -118.148574)",34.148899,-118.148574
06037462001,"Census Tract 4620.01, Los Angeles County, California",462001,Pasadena,"(34.163362, -118.143829)",34.163362,-118.143829
06037462002,"Census Tract 4620.02, Los Angeles County, California",462002,Pasadena,"(34.163333, -118.148361)",34.163333,-118.148361
06037462100,"Census Tract 4621, Los Angeles County, California",462100,Pasadena,"(34.163369, -118.1369255)",34.163369,-118.1369255
06037462201,"Census Tract 4622.01, Los Angeles County, California",462201,Pasadena,"(34.1548915, -118.136967)",34.1548915,-118.136967
06037462202,"Census Tract 4622.02, Los Angeles County, California",462202,Pasadena,"(34.148926, -118.1369075)",34.148926,-118.1369075
06037462301,"Census Tract 4623.01, Los Angeles County, California",462301,Pasadena,"(34.15491, -118.126929)",34.15491,-118.126929
06037462302,"Census Tract 4623.02, Los Angeles County, California",462302,Pasadena,"(34.149181, -118.126882)",34.149181,-118.126882
06037462400,"Census Tract 4624, Los Angeles County, California",462400,Pasadena,"(34.163408, -118.1263885)",34.163408,-118.1263885
06037462500,"Census Tract 4625, Los Angeles County, California",462500,Pasadena,"(34.1667025, -118.1045445)",34.1667025,-118.1045445
06037462600,"Census Tract 4626, Los Angeles County, California",462600,Pasadena,"(34.1611715, -118.112295)",34.1611715,-118.112295
06037462700,"Census Tract 4627, Los Angeles County, California",462700,Pasadena,"(34.1519795, -118.1138535)",34.1519795,-118.1138535
06037462800,"Census Tract 4628, Los Angeles County, California",462800,Pasadena,"(34.152173, -118.103306)",34.152173,-118.103306
06037462900,"Census Tract 4629, Los Angeles County, California",462900,Pasadena,"(34.153862, -118.0899055)",34.153862,-118.0899055
06037463000,"Census Tract 4630, Los Angeles County, California",463000,Pasadena,"(34.154951, -118.075158)",34.154951,-118.075158
06037463101,"Census Tract 4631.01, Los Angeles County, California",463101,East Pasadena,"(34.140347, -118.070446)",34.140347,-118.070446
06037463102,"Census Tract 4631.02, Los Angeles County, California",463102,Pasadena,"(34.137723, -118.083735)",34.137723,-118.083735
06037463200,"Census Tract 4632, Los Angeles County, California",463200,Pasadena,"(34.138754, -118.088815)",34.138754,-118.088815
06037463300,"Census Tract 4633, Los Angeles County, California",463300,San Pasqual,"(34.1392215, -118.1028395)",34.1392215,-118.1028395
06037463400,"Census Tract 4634, Los Angeles County, California",463400,San Pasqual,"(34.139062, -118.1101745)",34.139062,-118.1101745
06037463500,"Census Tract 4635, Los Angeles County, California",463500,Pasadena,"(34.137879, -118.1268055)",34.137879,-118.1268055
06037463601,"Census Tract 4636.01, Los Angeles County, California",463601,Pasadena,"(34.140861, -118.1368515)",34.140861,-118.1368515
06037463602,"Census Tract 4636.02, Los Angeles County, California",463602,Pasadena,"(34.1408065, -118.1458915)",34.1408065,-118.1458915
06037463700,"Census Tract 4637, Los Angeles County, California",463700,Pasadena,"(34.139994, -118.1590535)",34.139994,-118.1590535
06037463800,"Census Tract 4638, Los Angeles County, California",463800,Pasadena,"(34.13445, -118.1753385)",34.13445,-118.1753385
06037463900,"Census Tract 4639, Los Angeles County, California",463900,Pasadena,"(34.1298475, -118.159162)",34.1298475,-118.159162
06037464000,"Census Tract 4640, Los Angeles County, California",464000,Pasadena,"(34.126583, -118.1390375)",34.126583,-118.1390375
06037464100,"Census Tract 4641, Los Angeles County, California",464100,San Marino,"(34.1211415, -118.123201)",34.1211415,-118.123201
06037464200,"Census Tract 4642, Los Angeles County, California",464200,San Marino,"(34.125398, -118.098356)",34.125398,-118.098356
